Filename,Wordcount,Hyperlinks,Domains,NER Entities,% Numeric Characters
532_RH Analytics_HCI_2014_6.p.txt,3084,0,0,252,3.27
90892_Hindenburg_SKYS_2019.p.txt,1978,0,0,96,4.18
304111_Street Sweeper_CVM_2019_1.p.txt,1030,0,0,54,2.65
304023_Spruce Point Capital_BLDP_2018.p.txt,2660,0,0,232,5.86
91316_Bonitas_PETS_2020.p.txt,8979,1,1,1026,3.98
689_Cable Car Capital_EXAS_2015_4.p.txt,1040,0,0,37,3.56
77175_Citron_AMSC_2008_1.p.txt,25,0,0,3,4.91
344_GeoInvesting_AEGR_2014.p.txt,11835,0,0,607,1.99
511_Richard Pearson_GSAT_2014_3.p.txt,2346,0,0,204,3.3
320_Gravity Research Group_EXAS_2014.p.txt,9378,0,0,508,2.34
91125_GeoInvesting_TIGR_2019.p.txt,7809,0,0,420,1.21
91238_Kerrisdale_MTCH_2020.p.txt,13027,0,0,670,3.04
279_Muddy Waters_AMT_2013_4.p.txt,1753,0,0,46,1.68
90527_The Capitolist_LCI_2017_1.p.txt,32,0,0,7,6.32
304030_Spruce Point Capital_HTA_2018.p.txt,7070,0,0,665,5.78
524_Asensio_CSKI_2009_18.p.txt,522,0,0,63,2.84
218_GeoInvesting_ONVO_2012.p.txt,1882,0,0,75,4.58
269_Bronte Capital_VRX_2014_4.p.txt,7318,0,0,629,2.14
108_Greenlight Capital_LEH_2008.p.txt,3805,0,0,178,1.26
366_GeoInvesting_PGFY_2014_1.p.txt,1953,0,0,77,2.46
369_Street Sweeper_ZEN-CA_2013.p.txt,5268,0,0,234,2.87
5_GeoInvesting_LPH_2013_1.p.txt,7384,0,0,803,3.32
403_Alpha Exposure_CVV_2013_4.p.txt,845,0,0,40,5.82
307204_Jay Yoon_RST_2015_3.p.txt,105,0,0,66,2.97
7_Whitney Tilson_LL_2013_1.p.txt,18710,0,0,610,2.43
689_Cable Car Capital_EXAS_2015_6.p.txt,839,0,0,59,3.96
301221_Citron_MNK_2017_1.p.txt,2059,1,1,186,3.04
900770_Copperfield_TCX_2018.p.txt,15,0,0,2,0.0
77_Alfred Little_BORN_2010_2.p.txt,1630,0,0,105,5.2
173_Shortzilla_HLF_2013_5.p.txt,335,0,0,23,5.64
319_Alpha Exposure_UNXL_2013_4.p.txt,1132,0,0,84,3.89
669_Anonymous Analytics_555-HK_2015.p.txt,8878,36,18,318,5.82
303902_SkyTides_VCRA_2016_1.p.txt,10029,1,1,1026,3.4
304018_Spruce Point Capital_EVI_2017.p.txt,4987,0,0,300,7.11
381_Richard Pearson_NWBO_2014.p.txt,9842,0,0,706,1.81
301227_Citron_UBNT_2017_3.p.txt,3,0,0,19,8.75
532_RH Analytics_HCI_2014_4.p.txt,4857,0,0,403,3.11
83_Kynikos Associates_WDC_2013.p.txt,1006,0,0,133,15.44
785_Alpha Exposure_MESO_2015_2.p.txt,1706,0,0,46,4.36
77582_Citron_VLNC_2008.p.txt,19,0,0,4,5.98
90_Citron Research_Z_2012_1.p.txt,5548,2,2,263,2.72
544_Street Sweeper_ANFI_2015.p.txt,122426,0,0,5972,4.62
301512_GeoInvesting_SFOOF_2016_1.p.txt,489,0,0,495,3.43
228_Spruce Point Capital_GSOL_2011_2.p.txt,4011,0,0,268,4.37
512_Gotham Investing_AFSI_2015_9.p.txt,2338,0,0,204,3.86
166_Kynikos Associates_MCO_2007.p.txt,1775,0,0,93,1.9
5_GeoInvesting_LPH_2013_3.p.txt,165,0,0,33,5.74
302908_Off Wall Street_ARCB_2018_1.p.txt,10202,0,0,401,7.88
473_Whitney Tilson_EXAS_2015.p.txt,1359,0,0,62,2.8
333_Glaucus Research Group_1337-TW_2014_4.p.txt,2456,0,0,111,0.6
175_Whitney Tilson_HLF_2016_4.p.txt,555,0,0,35,3.36
376_Richard Pearson_OHRP_2014_1.p.txt,2667,0,0,237,2.61
300602_Blue Orca_GDS_2018_1.p.txt,16120,13,7,714,5.15
557_Orange Capital_2282-HK_2015.p.txt,788,0,0,126,3.34
90527_The Capitolist_LCI_2017_3.p.txt,27,0,0,8,8.45
269_Bronte Capital_VRX_2014_6.p.txt,966,0,0,45,10.88
574_Street Sweeper_EYES_2015.p.txt,1873,0,0,87,3.91
90164_Kerrisdale_DISH_2016.p.txt,16908,0,0,647,4.34
148_Bronte Capital_ARLP_2013_1.p.txt,1048,0,0,58,2.52
511_Richard Pearson_GSAT_2014_1.p.txt,3209,0,0,129,2.88
778_Emperor Has No Clothes_HLTH_2015_1.p.txt,5771,0,0,372,3.48
329_Kerrisdale Capital_UNIS_2014_4.p.txt,1189,0,0,63,3.64
523_Asensio_AOBI_2009_10.p.txt,841,0,0,158,2.56
12478_Chimin Sang_YOKU_2011_2.p.txt,20,0,0,0,6.49
91449_Spruce Point_NOVA_2020.p.txt,16246,0,0,1156,5.25
524_Asensio_CSKI_2009_27.p.txt,544,0,0,151,2.29
91037_Mako_AERI_2019.p.txt,9,0,0,0,2.22
764_Street Sweeper_HEAR_2016_2.p.txt,1480,0,0,100,5.59
93_Spruce Point Capital_CIS_2011_2.p.txt,4527,0,0,474,3.47
432_Citron Research_CHBT_2010_2.p.txt,1482,0,0,71,4.27
207_Lakewood Capital_OPK_2013.p.txt,22251,0,0,1340,7.0
294_Copperfield Research_SODA_2013_2.p.txt,937,0,0,42,3.01
430_Kerrisdale Capital_ONP_2010_4.p.txt,1570,0,0,241,3.99
476_Copperfield Research_BBSI_2015_4.p.txt,768,0,0,25,4.82
795_796_797_Spruce Point Capital_CRESY_IRS_IDBD-IL_2015_1.p.txt,22549,0,0,1419,5.14
91333_Culper_VBIV_2020.p.txt,5296,1,1,340,3.13
6_Bronte Capital_LINE_2013_4.p.txt,1489,0,0,51,6.51
269_Bronte Capital_VRX_2016_11.p.txt,607,0,0,37,3.15
655_Street Sweeper_NWBO_2015.p.txt,652,0,0,64,5.26
90613_JCap_MARK_2018_3.p.txt,1412,0,0,87,3.08
607_Hayman Capital Management_PCYC_2015.p.txt,10998,1,1,641,6.06
648_Cannell Capital_ERN_2015.p.txt,2282,0,0,332,4.14
301402_Friendly Bear_STMP_2016_2.p.txt,405,0,0,172,3.46
616_Forensic Factor_IBP_2015.p.txt,6207,0,0,332,4.73
301405_Friendly Bear_PRI_2016_1.p.txt,800,0,0,666,3.23
751_Citron Research_CBEY_2009_1.p.txt,1161,0,0,95,2.97
301605_Glaucus Research_FIZZ_2016.p.txt,17200,13,9,1012,3.84
307215_Jay Yoon_UEPS_2016_6.p.txt,225,0,0,183,2.21
304029_Spruce Point Capital_USCR_2018.p.txt,8165,0,0,585,9.62
469_Citron Research_UEC_2010.p.txt,1645,0,0,188,3.49
599_Pump Stopper_CBMG_2015.p.txt,169,0,0,11,3.59
90791_Viceroy_EBIX_2018_2.p.txt,12098,16,8,674,5.09
301212_Citron_LCI_2017.p.txt,3683,0,0,145,4.39
170_Richard Pearson_KNDI_2013_4.p.txt,4085,0,0,391,2.71
90236_Keubiko_ANY_2015.p.txt,15,0,0,0,1.11
69_Gotham City Research_EBIX_2013_3.p.txt,895,0,0,65,0.55
479_GeoInvesting_VNET_2014.p.txt,163,0,0,5,5.29
604_Glaucus Research Group_Rolta_2015_1.p.txt,19140,6,4,972,6.2
304201_Suhail_ULTI_2016_1.p.txt,324,0,0,86,2.16
92990_Chimin Sang_CMFO_2010.p.txt,27,0,0,9,5.51
548_Street Sweeper_TKMR_2015.p.txt,1304,0,0,95,7.02
301502_GeoInvesting_NHTC_2016_1.p.txt,281,0,0,238,3.46
292_Muddy Waters_NQ_2013_4.p.txt,7707,2,2,441,2.01
263_Prescience Point_FLTX_2013.p.txt,16436,0,0,465,4.96
91072_FraudInvestigators_GE_2019.p.txt,23048,2,1,2177,11.97
90705_The Capitolist_TRUP_2018_15.p.txt,29,0,0,9,5.23
91128_Viceroy_ATNX_2019_8.p.txt,1367,8,2,46,2.74
404_Alpha Exposure_STP_2013.p.txt,1089,0,0,113,5.14
675_Street Sweeper_KRNT_2015_1.p.txt,1987,0,0,90,4.91
464_GeoInvesting_ISNS_2014_4.p.txt,374,0,0,23,2.43
307712_Studioso_CZR_2013_1.p.txt,99,0,0,32,4.24
304007_Spruce Point Capital_MGPI_2017.p.txt,12363,0,0,622,6.6
140_Xuhua Zhou_JOY_2013.p.txt,1745,0,0,235,3.89
303614_Richard Pearson_EEFT_2018_1.p.txt,7107,0,0,381,2.02
522_Bronte Capital_JCOM_2011.p.txt,4056,0,0,105,5.53
355_Kerrisdale Capital_CATM_2014_3.p.txt,3631,0,0,106,9.42
91180_Asensio_PGWC_2006_8.p.txt,385,0,0,41,1.42
210_Infitialis_BNNY_2012.p.txt,2850,0,0,174,5.21
523_Asensio_AOBI_2009_09.p.txt,517,0,0,100,2.78
305515_Fraud Research_OOIL_2019_1.p.txt,223,0,0,159,5.53
301234_Citron_TWTR_2018.p.txt,292,0,0,21,3.64
177_Richard Pearson_GEVA_2014.p.txt,6239,0,0,393,4.93
173_Shortzilla_HLF_2012_1.p.txt,1668,0,0,127,3.06
90815_Hindenburg_GNW_2018_2.p.txt,3517,0,0,115,3.28
90756_FuzzyPanda_XXII_2018_2.p.txt,9,0,0,3,2.7
305003_CliffsideResearch_EYES_2019_1.p.txt,11415,1,1,325,3.96
296_Meson Capital_OMEX_2014_24.p.txt,1198,0,0,32,7.7
287_Citron Research_WHX_2011.p.txt,1393,0,0,82,5.0
689_Cable Car Capital_EXAS_2014_2.p.txt,3973,3,3,153,2.31
302101_Iceberg_Noble_2016_2.p.txt,36,0,0,2,17.42
572_Street Sweeper_BLDP_2015.p.txt,1332,0,0,149,3.35
91096_SoapBox_WHR_2019.p.txt,4672,0,0,141,1.88
446_Bronte Capital_NUS_2014_3.p.txt,2593,0,0,100,5.3
184_Citron Research_CHE_2013.p.txt,2743,0,0,170,1.42
317_Richard Pearson_UNXL_2013.p.txt,5127,0,0,346,2.83
400_Alpha Exposure_CLSN_2013_6.p.txt,443,0,0,37,3.96
76_Citron Research_BORN_2010_2.p.txt,816,0,0,50,8.3
11481_Copperfield_EBIX_2011_2.p.txt,35,0,0,0,4.88
10253_Asensio_DMC_2006_4.p.txt,997,0,0,193,2.41
90276_The Capitolist_MNK_2017_2.p.txt,34,0,0,3,5.69
822_Well Investments Research_8002-JP_2016_2.p.txt,29,0,0,21,3.73
7_Whitney Tilson_LL_2015_16.p.txt,3272,0,0,173,1.49
90192_K2_AKG_2016_3.p.txt,920,0,0,30,1.75
216_Kynikos Associates_CNX_2012.p.txt,1914,0,0,152,3.93
90273_White Diamond_MNKD_2016.p.txt,36,0,0,2,4.72
20_Muddy Waters_ONP_2010_5.p.txt,2304,0,0,118,2.36
277_Asensio_OLED_2013_25.p.txt,1257,0,0,132,1.78
354_Gotham City Research_GOW-ES_2014_1.p.txt,14020,43,30,1323,4.64
91459_Hindenburg_LOOP_2020.p.txt,13692,0,0,607,4.59
597_The Friendly Bear_FRPT_2015_1.p.txt,4013,0,0,175,2.61
127_Whitney Tilson_GMCR_2011_1.p.txt,1238,0,0,206,5.67
13_Copperfield Research_CALL_2013.p.txt,2793,0,0,137,2.19
90365_Citron_SPOL_2009.p.txt,1427,0,0,95,2.81
301510_GeoInvesting_Tech Pro_2016_1.p.txt,99,0,0,67,2.32
727_Martin Shkreli_ONTY_2011.p.txt,1629,0,0,50,1.76
534_Forensic Research Analyst_BOFI_2014_1.p.txt,4366,0,0,312,3.66
408_Bronte Capital_NOG_2011_4.p.txt,734,0,0,69,2.61
91143_Plainview_FGEN_2019.p.txt,14766,0,0,495,4.0
91419_JCap_NAK_2020.p.txt,6705,6,5,555,6.65
301426_Friendly Bear_WTRH_2019_1.p.txt,309,0,0,195,3.48
90752_Boatman_BAB_2019_2.p.txt,7818,3,3,363,2.48
301244_Citron_TLRY_2018.p.txt,1,0,0,37,1.41
89_Prescience Investment Group_COGO_2011.p.txt,1493,0,0,153,2.82
275_Spruce Point Capital_BV_2012_2.p.txt,1354,0,0,45,3.67
277_Asensio_OLED_2013_18.p.txt,852,0,0,97,2.37
60_Ikarian Point Research_QCOR_2013_1.p.txt,4984,0,0,377,2.8
91256_Grizzly_GSX_2021_3.p.txt,5596,1,1,137,0.79
302803_Muddy Waters_SAX_2016_1.p.txt,1932,8,7,106,2.31
101_Richard Pearson_TRLA_2013.p.txt,2725,0,0,157,3.75
57_Whitney Tilson_QCOR_2013.p.txt,472,0,0,42,3.28
524_Asensio_CSKI_2009_4.p.txt,1069,0,0,76,2.01
296_Meson Capital_OMEX_2013_4.p.txt,1782,0,0,166,2.55
145_Citron Research_USNA_2012_1.p.txt,3769,3,2,412,2.92
700_Hayman Capital Management_ANAC_2015.p.txt,17886,0,0,1065,6.15
302_Citron Research_WRLD_2009_3.p.txt,1905,0,0,118,3.75
771_Alpha Exposure_EROS_2015_4.p.txt,911,0,0,88,5.97
51_Richard Pearson_NOW_2013.p.txt,3695,0,0,200,3.32
305103_FuzzyPandaResearch_BDSI_2019_1.p.txt,11211,0,0,647,4.37
296_Meson Capital_OMEX_2014_19.p.txt,1252,0,0,53,3.6
28_Bronte Capital_FSIN_2012.p.txt,1325,0,0,71,5.4
307224_Jay Yoon_CGI_2016_1.p.txt,581,0,0,219,3.61
301422_Friendly Bear_PLT_2018_1.p.txt,455,0,0,545,3.48
302907_Off Wall Street_ACHC_2018_1.p.txt,10279,1,1,660,10.88
493_Bleecker Street Research_VIMC_2014.p.txt,2379,0,0,384,4.34
433_Matt Berry_CHBT_2010_1.p.txt,1926,0,0,30,2.57
13711_CDM_SCTY_2013.p.txt,24,0,0,0,7.07
301608_Glaucus Research_ASX_TFC_QIN_2017_1.p.txt,18632,6,6,754,4.57
307002_WhiteDiamondResearch_AXDX_2019_1.p.txt,5414,0,0,171,2.96
331_Richard Pearson_UNIS_2013_1.p.txt,6480,0,0,318,2.44
359_Absaroka Capital_GEDU_2011_1.p.txt,6827,1,1,836,2.87
630_Mithra Forensic Research_VIPS_2015_3.p.txt,3260,0,0,82,2.9
301507_GeoInvesting_RAVN_2016_1.p.txt,221,0,0,87,2.98
