Filename,Wordcount,Hyperlinks,Domains,Unique NER Entities,Total NER Entities,$ NER,% NER,% Numeric Characters,Financial Terms,SEC Terms
301311_Forensic Research Analyst_SEDG_2018_1.p.txt,819,8,1,23,68,0,4,2.74,7,1
117_Kynikos Associates_VALE_2011.p.txt,2147,0,0,162,297,23,33,3.41,33,2
338_Citron Research_PLUG_2014.p.txt,3317,32,12,125,326,49,4,4.21,28,3
359_Absaroka Capital_GEDU_2011_2.p.txt,7130,6,3,266,976,73,12,3.11,81,4
91154_Night Market Research_ACB_2019.p.txt,1012,15,5,77,253,7,78,3.18,21,2
91_Infitialis_MLNX_2012.p.txt,4671,41,9,158,523,63,27,3.34,57,0
85744_Phase Five Research_RMTI_2014.p.txt,4628,42,11,143,541,5,83,2.97,57,1
91064_Culper_QNST_2018.p.txt,10841,227,93,259,954,30,215,3.45,143,10
195_GeoInvesting_CHUY_2013.p.txt,4503,31,5,216,573,78,22,3.32,94,6
191_Chimin Sang_HRBN_2011.p.txt,2420,30,6,58,228,6,3,4.62,18,12
90791_Viceroy_EBIX_2019_5.p.txt,3841,31,9,84,277,0,3,2.82,43,10
91293_Grizzly_IIPR_2020_appdx.p.txt,13354,61,53,686,2076,268,148,5.71,35,0
91052_Spruce Point_PEN_2019.p.txt,19761,49,24,868,3581,421,712,6.18,144,4
301608_Glaucus Research_ASX_TFC_QIN_2017_2.p.txt,9140,27,11,183,582,36,54,2.26,63,5
512_Gotham Investing_AFSI_2015_15.p.txt,1153,21,9,78,148,1,3,3.27,17,6
307224_Jay Yoon_CGI_2016_2.p.txt,2375,63,10,223,1322,180,61,3.41,69,0
422_Street Sweeper_MDVN_2012.p.txt,5077,148,35,107,275,49,4,4.02,30,3
26_Muddy Waters_O32-SG_2012_3.p.txt,3667,0,0,113,272,22,26,1.94,16,6
563_Prescience Point_ANFI_2015.p.txt,14102,66,12,293,1251,110,72,2.58,263,7
524_Asensio_CSKI_2009_7.p.txt,1430,38,4,70,176,16,6,3.49,0,4
91282_GlassHouse_CUB_2020.p.txt,16858,8,7,520,1706,371,185,3.44,241,9
300301_Aurelius_BOFI_2016_8.p.txt,3782,83,26,135,443,13,24,4.94,42,7
752_Suhail Capital_VEEV_2014_7.p.txt,417,5,2,18,27,0,0,2.98,17,0
151_Pershing Square_MBI_2002.p.txt,27802,0,0,661,3509,489,132,2.07,468,30
476_Copperfield Research_BBSI_2014_3.p.txt,1612,9,2,63,214,60,20,3.76,27,1
524_Asensio_CSKI_2010_33.p.txt,1195,43,5,83,179,11,2,3.02,7,1
302803_Muddy Waters_SAX_2016_2.p.txt,1393,0,0,25,66,0,1,0.36,14,0
408_Bronte Capital_NOG_2011_7.p.txt,1849,131,14,76,220,2,2,7.7,5,0
129_Bronte Capital_FMCN_2012_3.p.txt,1591,74,12,70,169,12,1,5.84,30,0
275_Spruce Point Capital_BV_2012_1.p.txt,4390,0,0,424,932,211,133,6.93,107,2
74_Bronte Capital_UTA_2010_9.p.txt,1386,26,7,78,170,0,2,3.35,9,7
302505_Mako_ABEO_2016_1.p.txt,11617,275,33,274,1294,104,60,7.94,84,18
597_The Friendly Bear_FRPT_2015_2.p.txt,2368,42,6,58,127,1,4,5.48,50,1
307401_Shadowfall_KRYAY_2019_1.p.txt,23999,57,21,485,3783,46,298,5.87,480,51
95_GeoInvesting_ORS_2011.p.txt,2239,21,7,122,395,38,4,4.03,33,4
12478_Chimin Sang_YOKU_2011_1.p.txt,1148,21,2,72,288,10,99,3.14,21,1
778_Emperor Has No Clothes_HLTH_2015_2.p.txt,350,6,4,46,97,12,7,7.25,2,1
511_Richard Pearson_GSAT_2014_2.p.txt,4284,24,4,114,411,116,12,3.52,75,1
148_Bronte Capital_ARLP_2013_2.p.txt,4438,148,10,182,564,112,19,12.31,23,5
91062_Culper_CTT_2018.p.txt,6416,57,11,201,718,75,174,4.05,143,10
279_Muddy Waters_AMT_2013_5.p.txt,514,0,0,27,31,2,3,0.99,11,0
524_Asensio_CSKI_2009_19.p.txt,1022,38,5,81,152,25,1,2.47,16,7
643_Shareholder Watchdog_HRG_2012.p.txt,4344,50,16,171,536,47,28,3.27,109,2
300334_Aurelius_HIIQ_2019_4.p.txt,1297,33,5,45,105,3,2,2.69,12,0
90192_K2_AKG_2017_4.p.txt,1258,1,1,42,77,0,3,3.65,2,2
91114_Mako_LXRX_2019.p.txt,3634,24,6,159,498,76,79,3.17,38,4
302211_Kerrisdale_KODK_2018_1.p.txt,12739,12,10,323,952,83,51,3.29,167,11
300602_Blue Orca_GDS_2018_2.p.txt,8848,25,10,205,777,2,140,2.14,86,27
91180_The Friendly Bear_TWST_2019.p.txt,6080,88,30,168,679,40,100,3.29,65,5
307204_Jay Yoon_RST_2015_2.p.txt,403,12,3,62,235,6,19,2.05,6,0
301512_GeoInvesting_SFOOF_2016_2.p.txt,2119,12,4,50,179,0,5,1.84,46,4
90254_Bleecker street_TRXC_2016.p.txt,3642,79,24,212,688,32,171,4.39,27,1
90_Citron Research_Z_2012_2.p.txt,1157,13,5,48,116,3,9,2.67,7,0
91183_Spruce Point_PLUG_2019.p.txt,11819,7,5,337,1085,150,39,3.49,247,17
301308_Forensic Research Analyst_NVAFF_2017_3.p.txt,345,7,1,22,43,0,2,2.29,3,1
635_Street Sweeper_HOTR_2015.p.txt,1328,20,6,66,134,33,3,5.3,31,6
308002_GrizzlyResearch_INS_2019_1.p.txt,1069,27,1,169,579,22,8,1.11,1,0
228_Spruce Point Capital_GSOL_2011_1.p.txt,7644,34,23,575,1484,211,209,6.96,81,8
303902_SkyTides_VCRA_2016_2.p.txt,7634,107,27,184,682,22,44,3.99,86,5
532_RH Analytics_HCI_2014_7.p.txt,2100,9,2,76,237,20,27,3.27,23,4
90322_Aristides_UNXL_2013.p.txt,957,13,2,63,235,16,81,2.01,13,0
785_Alpha Exposure_MESO_2015_1.p.txt,2648,45,12,74,160,17,7,5.14,24,2
90815_Hindenburg_GNW_2018.p.txt,6554,123,32,204,681,37,31,3.85,77,2
301216_Citron_TDG_2017.p.txt,3461,16,9,110,303,14,3,2.56,12,2
456_Pump Stopper_GLRI_2014.p.txt,8443,88,35,412,1301,121,96,4.14,117,8
173_Shortzilla_HLF_2013_6.p.txt,650,6,2,18,39,0,0,3.52,26,0
77_Alfred Little_BORN_2010_1.p.txt,1649,11,1,89,188,7,12,5.35,23,2
91056_Batman Research_LB_2019.p.txt,1806,82,17,95,479,10,113,4.14,4,0
92_Kerrisdale Capital_MLNX_2013_2.p.txt,2764,42,10,119,336,38,12,5.04,47,1
304020_Spruce Point Capital_AVAV_2017.p.txt,13705,104,50,759,2145,257,305,6.38,198,16
301429_Friendly Bear_JYNT_2019_1.p.txt,5227,52,11,93,292,18,48,4.74,60,6
7_Whitney Tilson_LL_2013_2.p.txt,1512,15,5,72,165,30,19,4.31,12,1
301221_Citron_MNK_2017_2.p.txt,1358,18,9,58,99,5,3,1.51,6,0
689_Cable Car Capital_EXAS_2015_5.p.txt,2110,119,5,63,145,2,0,2.78,15,0
304045_Spruce Point Capital_AAXN_2019.p.txt,17029,114,29,1091,3334,575,389,7.72,196,45
815_Street Sweeper_NCTY_2015.p.txt,2646,80,26,162,339,37,12,4.17,21,1
302_Citron Research_WRLD_2010_2.p.txt,2167,28,11,73,355,10,122,3.4,14,2
90705_The Capitolist_TRUP_2018_16.p.txt,2146,49,9,108,535,34,156,4.59,20,6
638_Cable Car Capital_PLUS-GB_2015_3.p.txt,2918,139,11,96,205,24,10,4.17,36,3
300806_Bonitas Research_HX_2019.p.txt,14914,156,36,356,2565,112,739,8.29,143,41
90197_Le Penseur_GKOS_2016.p.txt,1316,13,2,73,229,12,72,2.99,16,0
307224_Jay Yoon_CGI_2017_6.p.txt,2544,63,8,216,1146,220,38,3.43,38,0
301502_GeoInvesting_NHTC_2016_2.p.txt,739,16,4,32,141,0,4,3.28,0,1
604_Glaucus Research Group_Rolta_2015_2.p.txt,15793,13,9,308,1103,43,130,3.41,165,18
297_Citron Research_DDD_2013_1.p.txt,4458,102,25,113,296,22,2,3.15,21,0
245_Reid D. Notes_GIB_2014_4.p.txt,3410,25,5,63,266,33,24,2.83,76,5
300605_Blue Orca_CORT_2019.p.txt,10463,41,18,293,866,130,79,3.2,112,3
90791_Viceroy_EBIX_2018_1.p.txt,3018,0,0,145,345,9,8,2.05,54,2
802_Street Sweeper_CALL_2015.p.txt,1357,24,8,58,100,1,1,3.36,25,0
104_Richard Pearson_CLNT_2013_2.p.txt,3295,23,7,137,365,41,28,2.23,45,11
784_Kynikos Associates_BABA_2015.p.txt,1087,81,14,153,361,6,44,6.53,5,0
623_Kynikos Associates_RDS.A_2015(SLIDE 18).p.txt,4464,0,0,286,690,47,74,7.58,83,4
751_Citron Research_CBEY_2009_2.p.txt,687,11,4,51,198,7,72,5.28,2,1
307215_Jay Yoon_UEPS_2016_5.p.txt,616,17,4,69,269,29,19,2.61,9,0
92517_Chimin Sang_XIN_2010.p.txt,1825,20,1,116,360,31,100,2.58,28,2
220_Citron Research_ONVO_2014.p.txt,1033,28,10,47,99,4,10,3.72,1,0
304105_Street Sweeper_MTBC_2018_1.p.txt,792,24,7,72,120,4,2,2.0,3,2
301402_Friendly Bear_STMP_2016_1.p.txt,6045,89,16,111,513,28,38,4.15,87,5
792_Emperor Has No Clothes_AQXP_2015.p.txt,5408,63,17,199,741,88,66,4.7,55,6
63_Alfred Little_PUDA_2011_3.p.txt,1370,18,5,70,205,36,12,4.43,16,4
795_796_797_Spruce Point Capital_CRESY_IRS_IDBD-IL_2015_2.p.txt,10059,53,15,410,1418,163,80,5.25,174,89
294_Copperfield Research_SODA_2013_1.p.txt,597,44,2,16,55,10,11,9.12,7,0
343_GeoInvesting_FFHL_2013.p.txt,3437,96,7,133,392,20,10,2.8,13,8
91185_Akram_s Razor_NVTA_2019.p.txt,10562,105,26,283,1072,56,175,3.17,130,1
91224_Ash Illuminations_LK_2020.p.txt,1,0,0,0,0,0,0,0.0,0,0
524_Asensio_CSKI_2009_24.p.txt,826,45,6,46,109,0,1,3.05,1,1
167_Greenlight Capital_MCO_2009.p.txt,6537,140,13,347,730,13,82,5.56,37,0
302706_Mithra_JD_2018_1.p.txt,2004,15,3,40,105,3,16,2.84,48,2
432_Citron Research_CHBT_2010_1.p.txt,1704,29,11,87,275,7,82,4.11,16,1
93_Spruce Point Capital_CIS_2011_1.p.txt,8984,20,8,541,1743,204,311,6.13,96,20
198_GeoInvesting_HOGS_2011_2.p.txt,2241,32,9,80,201,18,0,2.71,25,8
251_Gravity Research Group_AVNR_2013.p.txt,3687,12,2,75,195,8,9,2.34,31,5
181_Richard Pearson_CYTR_2014.p.txt,8031,89,14,188,763,56,14,2.02,82,0
304047_Spruce Point Capital_IRBT_2017_2.p.txt,3400,14,7,168,451,81,57,3.84,68,7
90742_Art Doyle_MNOV_2018.p.txt,2895,11,5,20,63,1,20,1.62,12,4
20_Muddy Waters_ONP_2010_1.p.txt,6813,4,4,174,651,69,16,3.7,56,12
307204_Jay Yoon_RST_2014_1.p.txt,840,28,8,135,500,88,32,3.62,14,0
277_Asensio_OLED_2013_21.p.txt,769,37,4,49,102,12,1,2.05,2,0
304038_Spruce Point Capital_XPO_2018.p.txt,20774,153,45,1514,4950,1108,260,7.79,464,40
90952_Spruce Point_KRNT_2019_2.p.txt,2342,6,6,102,273,36,25,2.48,53,1
569_Iceberg Research_N21-SG_2015.p.txt,9687,3,3,226,728,132,49,2.76,83,4
292_Muddy Waters_NQ_2014_9.p.txt,2288,0,0,64,138,3,7,1.53,6,11
264_Street Sweeper_AMRS_2014_2.p.txt,2710,76,21,130,284,55,6,4.03,33,16
400_Alpha Exposure_CLSN_2013_2.p.txt,1834,9,3,35,114,1,3,1.48,24,8
304043_Spruce Point Capital_AJRD_2019.p.txt,14662,109,28,997,3172,533,266,7.05,214,32
90377_Cliffside_CVRS_2017.p.txt,7520,77,38,206,766,106,139,2.47,53,3
206_Richard Pearson_OPK_2013_1.p.txt,6096,62,22,179,659,138,22,4.04,54,2
7_Whitney Tilson_LL_2015_12.p.txt,2653,22,7,48,111,5,7,1.57,17,0
92_Kerrisdale Capital_MLNX_2012_1.p.txt,4209,46,12,185,574,36,30,3.86,62,3
90784_Viceroy_NRP_2018_2.p.txt,1298,5,2,19,34,0,1,0.92,31,0
90590_Viceroy_AMD_2018_2.p.txt,5187,47,18,88,281,0,32,2.12,66,3
487_Bronte Capital_CAGC_2011_2.p.txt,4000,150,15,97,376,1,0,5.67,23,12
301416_Friendly Bear_CRK_2017_1.p.txt,7623,73,12,157,683,70,14,3.85,122,11
307225_Jay Yoon_AVID_2016_1.p.txt,2144,62,13,216,1192,335,42,3.9,1,0
36_Street Sweeper_CYBX_2014.p.txt,2790,33,16,126,312,2,22,2.27,24,3
416_Infitialis_OSGIQ_2012_2.p.txt,1451,13,3,61,203,62,7,4.18,17,1
301249_Citron_APHA_2018.p.txt,1805,20,8,91,176,7,4,2.05,7,0
296_Meson Capital_OMEX_2014_20.p.txt,3420,28,9,158,393,9,8,2.52,32,0
326_Infitialis_TTS_2013.p.txt,5670,102,29,243,643,51,25,5.11,49,1
90744_SoapBox_SECO_2017.p.txt,3222,11,4,94,220,8,14,4.32,37,17
90821_Hindenburg_CSSE_2018.p.txt,5472,90,23,149,422,51,40,6.88,57,11
92393_Chimin Sang_GA_2009_3.p.txt,801,12,1,84,242,17,64,2.98,15,0
234_GeoInvesting_RAYS_2012_2.p.txt,955,14,5,55,88,2,2,1.85,13,1
638_Cable Car Capital_PLUS-GB_2016_14.p.txt,2181,130,7,67,146,2,0,3.09,18,0
722_Martin Shkreli_NEOP_2011_1.p.txt,1792,8,2,100,212,25,15,3.05,22,0
75_Glaucus Research Group_UTA_2011_2.p.txt,602,5,3,35,76,0,0,2.17,13,0
93177_Chimin Sang_ONP_2010.p.txt,1443,34,8,138,372,43,72,9.21,19,8
303605_Richard Pearson_NYMX_2016_1.p.txt,20567,331,60,554,2164,295,81,3.74,130,52
86_Kerrisdale_ABAT_2011.p.txt,16329,42,15,467,2075,179,37,4.92,204,48
302215_Kerrisdale_QCOM_2019_1.p.txt,11558,0,0,168,839,64,27,1.93,106,0
582_Citron Research_AXDX_2015.p.txt,6264,42,15,79,313,8,12,3.2,53,16
104_Richard Pearson_CLNT_2012_1.p.txt,2717,19,5,131,361,60,5,2.76,16,3
307708_Studioso_AAL_2012_1.p.txt,207,10,3,45,92,20,0,2.63,3,0
26_Muddy Waters_O32-SG_2012_4.p.txt,2805,0,0,53,80,8,3,0.58,1,0
362_Spruce Point Capital_IRBT_2014_1.p.txt,14047,68,44,867,2424,375,298,6.7,164,16
725_SkyTides_TANH_2015.p.txt,4429,72,14,161,505,35,8,4.43,79,12
615_Gotham City Research_EIGI_2015_2.p.txt,1719,0,0,54,165,4,6,0.34,42,4
512_Gotham Investing_AFSI_2014_12.p.txt,657,7,1,23,34,4,0,2.64,19,0
307224_Jay Yoon_CGI_2016_5.p.txt,426,16,1,25,75,1,2,0.87,6,0
777_Street Sweeper_BMI_2015.p.txt,2264,52,15,113,191,27,13,2.45,15,0
807_Street Sweeper_ZAGG_2015.p.txt,2507,63,21,149,338,36,8,3.44,29,2
300403_Blazing Research_IPO Imperial Sierra_2017.p.txt,11958,65,5,327,2002,2,69,4.48,177,59
55_GeoInvesting_LLEN_2014_10.p.txt,2650,40,6,81,448,2,0,4.79,24,10
301223_Citron_W_2017.p.txt,419,6,4,48,230,8,92,6.15,2,0
524_Asensio_CSKI_2010_34.p.txt,763,39,6,49,73,0,0,2.17,0,0
300202_Anonymous Analytics_404HK_2016.p.txt,13076,131,18,210,1093,139,62,5.84,85,11
91457_FuzzyPanda_WKHS_2020.p.txt,36200,717,81,871,4084,87,152,5.63,215,24
302706_Mithra_JD_2019_2.p.txt,864,15,4,31,70,1,0,2.73,14,0
496_ThickFile Research_RMD_2014.p.txt,1,0,0,0,0,0,0,0.0,0,0
93048_Ian Bezek_YONG_2011.p.txt,1960,21,5,89,292,10,82,2.75,20,0
91140_Culper_PUMP_2019_1.p.txt,6840,22,17,291,1054,71,13,2.79,79,7
231_Prescience Investment Group_STB_2012.p.txt,16611,26,9,1155,3951,1014,436,7.9,273,7
65_Alfred Little_SCEI_2011_2.p.txt,1694,37,5,47,140,0,0,7.46,11,0
91445_The Friendly Bear_CRNC_2019_1.p.txt,1207,16,2,51,182,3,60,2.15,10,1
307714_Studioso_NYSE_2014_1.p.txt,182,13,3,34,68,4,9,5.26,3,0
91099_Citron_ENPH_2019.p.txt,4057,9,6,160,522,49,57,2.85,75,1
129_Bronte Capital_FMCN_2012_4.p.txt,1201,119,9,52,187,0,0,10.85,4,3
301902_Gotham_AR4_2017_3.p.txt,2345,5,4,80,360,0,4,0.34,27,2
160_Street Sweeper_TNGO_2012.p.txt,5307,203,25,126,478,40,29,6.14,52,15
286_Galbraith Global Investment Management_WHX_2013_1.p.txt,700,6,3,44,110,2,3,2.79,8,4
301411_Friendly Bear_MB_2016_1.p.txt,11100,98,24,164,571,63,43,3.26,172,5
92806_Chimin Sang_CHBT_2011.p.txt,1298,18,5,105,245,7,58,3.31,16,2
622_Street Sweeper_CLNE_2015.p.txt,1942,49,18,121,246,52,10,5.12,24,1
300334_Aurelius_HIIQ_2019_3.p.txt,1563,39,8,56,132,12,1,2.07,17,2
90823_Hindenburg_OPK_2017_2.p.txt,3452,85,23,120,268,14,5,3.22,54,0
203_Glaucus Research Group_CMED_2011.p.txt,11057,18,4,434,1642,278,183,4.57,165,17
269_Bronte Capital_VRX_2014_2.p.txt,1565,68,8,69,157,10,2,11.36,34,1
300301_Aurelius_BOFI_2016_11.p.txt,2750,48,20,88,196,32,4,3.47,31,6
304125_Street Sweeper_VEND_2018_1.p.txt,2597,52,14,121,427,68,18,6.19,26,1
303501_RH Analytics_HCI_2016_2.p.txt,790,12,3,48,89,3,4,2.73,3,0
300323_Aurelius_MDXG_2018_4.p.txt,4570,69,22,124,351,13,4,2.25,54,3
241_Glaucus Research Group_K2N-SG_2013_2.p.txt,7567,5,4,130,440,11,13,1.62,85,29
12347_Matt Berry_AEGR_2013.p.txt,2799,57,19,148,437,22,100,5.48,20,1
90396_Long Short Value_FRSH_2017.p.txt,1125,13,2,80,248,7,74,3.44,10,2
316_Xuhua Zhou_UNXL_2013_1.p.txt,4671,63,22,179,480,18,102,3.64,35,5
403_Alpha Exposure_CVV_2013_2.p.txt,462,9,3,22,50,2,0,5.75,8,2
13545_CDM_SAND_2013.p.txt,3113,48,12,190,501,71,99,4.12,48,3
301408_Friendly Bear_HMCBF_2017_3.p.txt,3102,28,7,69,223,1,1,2.89,53,5
798_Richard Pearson_RVNC_2015.p.txt,4521,38,10,70,260,41,10,3.96,34,1
208_Prescience Point_ACTV_2012_1.p.txt,23390,70,32,1182,3592,822,430,5.34,380,33
194_Glaucus Research Group_SFUN_2013_2.p.txt,5330,29,10,141,663,53,4,3.65,53,14
304121_Street Sweeper_ADOM_2017_1.p.txt,2314,33,5,84,139,28,4,5.76,33,2
262_Prescience Investment Group_AMBA_2013.p.txt,1865,15,3,58,135,3,23,4.17,47,0
90119_Cliffside_SORL_2016.p.txt,7626,88,25,256,1076,85,170,4.45,72,10
651_Shareholder Watchdog_CHCO_2010.p.txt,2130,16,5,108,254,27,43,3.7,30,2
89888_Citron_LPHI_2009.p.txt,2974,25,8,178,365,17,53,3.43,34,0
365_Pump Stopper_PVCT_2014_3.p.txt,5811,104,31,174,458,39,13,5.1,54,5
188_Pump Terminator_NNVC_2014.p.txt,4248,28,10,128,494,46,31,2.38,41,4
249_GeoInvesting_AFSI_2013_2.p.txt,4378,35,9,178,576,78,19,3.41,52,4
723_Martin Shkreli_AVNR_2011_2.p.txt,413,4,1,32,53,2,9,5.91,11,0
713_Street Sweeper_FTK_2015.p.txt,2138,66,20,142,270,35,24,3.62,12,4
732_Martin Shkreli_AMPE_2012.p.txt,1472,7,2,34,68,13,2,1.4,18,1
347_Greenlight Capital_ATHN_2014.p.txt,5900,21,9,226,866,58,29,3.14,76,1
302826_Muddy Waters_INGN_2019_2.p.txt,843,0,0,49,85,14,9,4.11,5,0
23_Glaucus Research Group_773-HK_2013_2.p.txt,5211,15,6,112,401,2,32,6.08,61,13
91455_JCAP_ACMR_2020_2.p.txt,3298,10,3,121,344,36,15,3.53,62,3
296_Meson Capital_OMEX_2014_9.p.txt,2208,24,7,91,291,25,2,3.46,14,1
301229_Citron_SHOP_2019_4.p.txt,2014,5,5,99,280,18,16,1.45,56,0
304046_Spruce Point Capital_CVNA_2019_2.p.txt,27141,153,52,1023,3870,566,371,4.78,326,28
551_BlueMountain Capital Management_HLSS_2015_1.p.txt,11757,97,22,356,2081,20,26,2.71,189,5
307215_Jay Yoon_UEPS_2015_3.p.txt,633,23,5,104,440,4,32,2.87,0,0
298_Whitney Tilson_DDD_2013_1.p.txt,925,43,25,128,215,5,41,5.58,7,0
688_Melissa Davis_EBIX_2015_2.p.txt,3153,55,10,113,266,39,3,4.17,36,4
303207_Prescience_K_2018_1.p.txt,17778,74,2,627,2164,375,162,4.11,277,11
91453_Night Market Research_FCEL_2020.p.txt,2448,44,12,158,467,13,102,4.89,41,4
90705_The Capitolist_TRUP_2018_11.p.txt,1767,40,9,73,292,9,101,3.08,21,1
638_Cable Car Capital_PLUS-GB_2015_4.p.txt,3544,160,12,110,392,32,14,5.85,47,13
766_Lawton Park Capital Management_DH-CA_2015.p.txt,928,5,1,60,109,22,0,3.59,7,0
304106_Street Sweeper_AWSM_2018_2.p.txt,1635,49,5,79,141,26,0,2.06,24,0
304123_Street Sweeper_RCAR_2018_2.p.txt,923,16,5,28,53,9,1,3.42,14,1
217_Citron Research_VVUS_2012.p.txt,4600,45,12,141,641,20,76,3.08,18,0
688_Melissa Davis_EBIX_2016_3.p.txt,1653,15,5,28,73,3,0,1.83,12,0
245_Reid D. Notes_GIB_2014_3.p.txt,2803,14,3,79,336,41,13,3.04,84,3
741_Waratah Capital Advisors_HLF-CA_2015.p.txt,889,20,4,81,120,3,2,4.9,8,1
771_Alpha Exposure_EROS_2017_5.p.txt,2259,40,11,127,335,64,13,5.6,53,4
303302_Quintessential_APHA_2018_1.p.txt,661,10,1,30,85,0,0,2.57,4,0
219_Richard Pearson_ONVO_2013_1.p.txt,4397,24,6,95,314,84,21,2.24,48,11
90266_RealTalk_MITK_2016.p.txt,2247,48,14,68,280,6,87,4.32,31,3
309_Xuhua Zhou_ANGI_2013.p.txt,1958,14,6,32,93,8,1,2.66,56,0
302817_Muddy Waters_OSIS_2018_2.p.txt,1864,5,3,71,185,30,8,3.13,14,0
63_Alfred Little_PUDA_2011_4.p.txt,454,8,4,37,81,0,1,3.65,10,2
91073_Mako_CTSO_2019_2.p.txt,1310,17,6,86,297,4,84,3.75,11,0
515_Richard Pearson_STRP_2014.p.txt,5464,35,10,149,594,120,30,3.05,37,4
300107_Alpha Exposure_NLNK_2017.p.txt,3129,38,9,112,419,15,104,3.84,36,1
300101_Alpha Exposure_BPT_2016_2.p.txt,1653,9,6,55,119,11,8,2.26,20,2
302505_Mako_ABEO_2017_2.p.txt,2901,70,15,91,273,18,5,6.03,29,1
239_Street Sweeper_MILL_2015_3.p.txt,705,12,6,45,99,7,0,3.67,14,0
524_Asensio_CSKI_2009_23.p.txt,795,38,5,58,90,0,0,1.91,3,9
824_Melissa Davis_AVXL_2016_2.p.txt,1796,24,6,32,92,0,1,2.88,6,0
90262_RealTalk_AMBR_2016.p.txt,2970,54,13,170,612,61,154,5.36,90,7
323_Pump Stopper_KEYW_2014_1.p.txt,4379,46,10,132,384,51,58,4.49,70,2
90288_GeoInvesting_BIDU_2016.p.txt,813,7,3,26,53,0,0,1.41,30,0
90876_Advantage Investor_CVNA_2019.p.txt,2875,43,14,113,374,7,58,3.32,44,2
7_Whitney Tilson_LL_2015_8.p.txt,2158,30,8,36,102,4,8,3.23,16,0
301511_GeoInvesting_DPZ_2016_1.p.txt,6951,46,9,208,640,109,54,2.81,115,1
626_Greenwich Research Group_IMH_2015.p.txt,3550,27,11,182,485,73,46,9.7,39,2
303202_Prescience_STMP_2016_1.p.txt,10467,13,10,188,756,15,31,1.2,132,13
302203_Kerrisdale_MYCC_2016_1.p.txt,13843,0,0,348,1348,181,230,4.9,196,1
302105_Iceberg_TPC_2016_1.p.txt,1155,42,5,61,129,14,7,5.92,11,0
90379_Muddy Waters_GENC_2015.p.txt,9527,0,0,140,491,4,31,2.45,127,12
250_Greenwich Research Group_AMPE_2013.p.txt,4625,57,12,185,562,41,48,4.36,36,17
90791_Viceroy_EBIX_2018_4.p.txt,2357,15,8,68,162,5,2,2.95,33,3
110_Kynikos Associates_ESI_2011.p.txt,2147,0,0,162,297,23,33,3.41,33,2
245_Reid D. Notes_GIB_2014_1.p.txt,3618,30,7,91,415,66,13,3.19,70,2
433_Matt Berry_CHBT_2011_3.p.txt,1557,40,15,113,354,25,74,9.13,40,6
170_Richard Pearson_KNDI_2013_2.p.txt,3863,41,13,145,476,79,13,3.52,32,17
435_GeoInvesting_CMCM_2014_1.p.txt,3935,98,7,83,207,13,6,1.38,49,2
304032_Spruce Point Capital_TWOU_2018.p.txt,18376,52,16,1025,4829,581,635,12.1,243,32
301407_Friendly Bear_MEET_2016_1.p.txt,8418,132,37,156,601,57,17,3.78,73,1
90942_Spruce Point_PETQ_2019.p.txt,25971,133,48,1031,3848,346,436,5.3,352,44
90705_The Capitolist_TRUP_2018_13.p.txt,1838,39,5,97,458,7,145,3.72,20,2
301251_Citron_LGND_2019.p.txt,4530,16,6,134,416,60,16,1.97,79,2
91360_Spruce Point_PBH_2020.p.txt,10126,0,0,644,2132,316,189,5.01,243,18
638_Cable Car Capital_PLUS-GB_2015_6.p.txt,1820,124,4,79,161,11,9,5.14,32,0
190_GeoInvesting_HRBN_2011_1.p.txt,873,12,5,43,102,3,1,3.44,8,2
307215_Jay Yoon_UEPS_2015_1.p.txt,1411,46,12,177,712,50,41,2.32,0,0
259_Citron Research_CVVT_2011.p.txt,2181,21,6,97,308,3,59,3.35,14,10
292_Muddy Waters_NQ_2013_2.p.txt,5976,6,5,131,318,20,12,1.39,53,3
721_Martin Shkreli_CIGX_2011.p.txt,960,6,2,48,87,18,3,1.94,12,0
94_GeoInvesting_YUII_2011_2.p.txt,444,6,3,33,67,3,0,2.73,4,1
301515_GeoInvesting_CRCRF_2017_1.p.txt,5662,46,7,152,740,21,45,4.07,110,1
90349_Unemon1_GRVY_2017.p.txt,183,9,3,15,53,0,26,9.16,5,0
294_Copperfield Research_SODA_2013_4.p.txt,497,5,2,21,35,9,0,4.16,9,0
91256_Grizzly_GSX_2020_1.p.txt,19146,46,33,349,1394,32,82,4.18,141,12
91223_Batman Research_YEXT_2020.p.txt,3067,118,18,124,631,14,174,3.66,29,6
430_Kerrisdale Capital_ONP_2010_2.p.txt,2267,19,5,78,238,14,11,3.01,22,6
127_Whitney Tilson_GMCR_2013_2.p.txt,1703,10,4,75,178,10,11,3.0,10,0
524_Asensio_CSKI_2009_21.p.txt,831,39,4,55,93,0,0,1.77,4,4
300106_Alpha Exposure_EROS_2017_5.p.txt,2082,31,11,128,309,64,13,5.1,44,4
466_Street Sweeper_JAMN_2011_1.p.txt,995,32,18,69,157,21,9,3.87,8,4
116_Kynikos Associates_PBR_2012.p.txt,2536,0,0,184,382,15,45,3.93,31,3
102_Richard Pearson_HITK_2012.p.txt,5901,80,16,295,1045,154,139,3.94,57,3
323_Pump Stopper_KEYW_2014_3.p.txt,3989,58,19,147,405,25,16,3.02,53,13
660_Citron Research_SA_2010_1.p.txt,2017,33,15,112,400,1,118,3.74,22,0
303301_Quintessential_FLLIY_2018_1.p.txt,784,9,1,37,73,4,1,2.14,13,3
